

La variable MOTFININT doit être renseignée pour tout les évenements de fin (TYPEV=3).

NUMANONYMDEP,ACCFAM,ACCMOD,ALLOC,ANAIS,ANSA1,ANSA2,ANSMERE,ANSPERE,AUTREDA,AUTREDJ,AUTREHEBER,AUTRLIEUACC,AUTRLIEUAR,CHGLIEU,COMPOMENAG,CONDADD,CONDEDEV,CONDEDUC,CONFL,CSPA1,CSPA2,CSPJM,DANGER,DATDCMERE,DATDCPERE,DATDEB,DATDECAP,DATDECMIN,DATDECPE,DATFIN,DATIP,DATJE,DATPPE,DATSIGN,DCMERE,DCPERE,DECAP,DECISION,DEFINTEL,DIPLOME,EMPLA1,EMPLA2,EMPLJM,ENQPENAL,ETABSCOSPE,FINEVAL,FREQSCO,HANDICAP,INSTITPLAC,INTERANT,LIENA1,LIENA2,LIEUACC,LIEUPLAC,MENAGEJM,MEREINC,MESANT,MINA,MINIMA,MNAIS,MODACC,MORALITE,MOTFININT,MOTIFML,MOTIFSIG,NATDECASSED,NATDECPLAC,NATPDECADM,NBCHGLIEU,NBENF,NBFRAT,NEGLIG,NIVSCO,NOTIFEVAL,NUMDEP,ORIENTDEC,ORIENTEFF,ORIGIP,PEREINC,PLACMOD,PROJET,SAISJUR,SANTE,SCOCLASPE,SCODTCOM,SECURITE,SEXA1,SEXA2,SEXE,SOUTSOC,TITAP,TRAITINFO,TRANSIP,TYPCLASSPE,TYPDECJUD,TYPETABSPE,TYPEV,TYPINTERDOM,VIOLCONJ,VIOLFAM,VIOLPHYS,VIOLPSY,VIOLSEX;
LIEUACC doit être précisé si interventions administratives d'accueil provisoire 

NUMANONYMDEP,ACCFAM,ACCMOD,ALLOC,ANAIS,ANSA1,ANSA2,ANSMERE,ANSPERE,AUTREDA,AUTREDJ,AUTREHEBER,AUTRLIEUACC,AUTRLIEUAR,CHGLIEU,COMPOMENAG,CONDADD,CONDEDEV,CONDEDUC,CONFL,CSPA1,CSPA2,CSPJM,DANGER,DATDCMERE,DATDCPERE,DATDEB,DATDECAP,DATDECMIN,DATDECPE,DATFIN,DATIP,DATJE,DATPPE,DATSIGN,DCMERE,DCPERE,DECAP,DECISION,DEFINTEL,DIPLOME,EMPLA1,EMPLA2,EMPLJM,ENQPENAL,ETABSCOSPE,FINEVAL,FREQSCO,HANDICAP,INSTITPLAC,INTERANT,LIENA1,LIENA2,LIEUACC,LIEUPLAC,MENAGEJM,MEREINC,MESANT,MINA,MINIMA,MNAIS,MODACC,MORALITE,MOTFININT,MOTIFML,MOTIFSIG,NATDECASSED,NATDECPLAC,NATPDECADM,NBCHGLIEU,NBENF,NBFRAT,NEGLIG,NIVSCO,NOTIFEVAL,NUMDEP,ORIENTDEC,ORIENTEFF,ORIGIP,PEREINC,PLACMOD,PROJET,SAISJUR,SANTE,SCOCLASPE,SCODTCOM,SECURITE,SEXA1,SEXA2,SEXE,SOUTSOC,TITAP,TRAITINFO,TRANSIP,TYPCLASSPE,TYPDECJUD,TYPETABSPE,TYPEV,TYPINTERDOM,VIOLCONJ,VIOLFAM,VIOLPHYS,VIOLPSY,VIOLSEX;
6EEAAB399648FC20536A1E259F9EAA530940E4B7;9;9;9;2000;9999;9999;9999;9999;APJM;;9;9;9;;99;9;9;9;9;9;9;9;;;;2018-07-25;0000-00-00;;2018-07-25;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;9;9;;1;9;;;;;9;9;0000-00-00;9;9;9;2;9;9;;;8;9;9;;9;05;;9;;;9;;9;21;0;99;99;9;;0000-00-00;84;9;;99;9;9;9;9;9;9;9;9;9;9;1;9;;;999;99;;999;2;;;9;9;9;9;;
FD0207178015DAD9D5B9FBA5CB64E44088B9FA47;9;9;2;1999;9999;9999;9999;9999;APJM;;9;9;9;;99;9;9;9;9;9;9;9;;;;2018-12-01;0000-00-00;;2018-11-29;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;9;9;;1;9;;;;;9;9;0000-00-00;9;9;9;2;9;9;;;9;9;9;;1;05;;9;;;9;;9;21;0;99;99;9;;0000-00-00;84;9;;99;9;9;9;9;9;9;9;9;9;9;1;9;;;999;99;;999;2;;;9;9;9;9;;
312E6A91D11062083AE94A9D473243360BFC7E68;9;9;1;2013;1999;9999;1999;9999;;;9;9;9;1;99;9;9;9;9;9;9;;9;;;2018-06-30;2013-07-28;;2018-06-21;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;1;9;9;1;9;;99;99;;9;9;0000-00-00;9;9;9;2;1;9;;;;1;9;1;2;07;;9;;;9;;9;14;0;99;99;9;;0000-00-00;84;9;;99;9;9;9;9;9;9;9;9;2;9;2;9;40;;999;99;;999;2;;9;9;9;9;9;;
AAFAA611AB7966B7CE72CC6970FE6A5F008D48EA;9;9;9;1998;9999;9999;1973;1968;APJM;;9;9;9;;2;9;9;9;9;9;9;9;;;2015-04;2018-08-14;0000-00-00;;2018-08-14;2018-10-31;0000-00-00;0000-00-00;0000-00-00;0000-00-00;1;2;;1;9;9;;;;9;9;0000-00-00;9;9;9;2;9;9;;;9;1;9;;9;08;;9;9;;9;;9;21;0;99;99;9;;0000-00-00;84;9;;99;1;9;9;9;9;9;9;9;9;9;1;9;;;999;99;;999;3;;;9;9;9;9;;
5B7631836936CFE62B466AF742E716946C7309BB;9;9;9;2002;9999;9999;9999;9999;;;9;9;9;;99;9;9;9;9;9;9;;9;;;2018-12-02;0000-00-00;;2018-12-03;2018-12-03;0000-00-00;0000-00-00;0000-00-00;0000-00-00;9;9;;1;9;9;99;99;;9;9;0000-00-00;9;9;9;1;9;9;;;;9;9;1;9;03;;9;9;;9;;9;13;0;99;99;9;;0000-00-00;84;9;;99;9;9;9;9;9;9;9;9;9;9;1;9;99;;999;99;;999;3;;9;9;9;9;9;;
507E60AC5A5FEFB87B23253ABA37073C6E0F3287;9;9;9;2000;9999;9999;9999;9999;APJM;;9;9;9;;99;9;9;9;9;9;9;9;;;;2018-11-11;0000-00-00;;2018-11-11;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;9;9;;1;9;;;;;9;9;0000-00-00;9;9;9;2;9;9;;;9;9;9;;9;11;;9;;;9;;9;21;0;99;99;9;;0000-00-00;84;9;;99;9;9;9;9;9;9;9;9;9;9;1;9;;;999;99;;999;1;;;9;9;9;9;;
96FEAFD138F5E7EFC9927DBD42C9FEAE68C9630D;9;9;9;2002;9999;9999;9999;9999;;;9;9;9;;99;9;9;9;9;9;9;;9;;;2018-12-04;0000-00-00;;2018-12-04;2018-12-05;0000-00-00;0000-00-00;0000-00-00;0000-00-00;9;9;;1;9;9;99;99;;9;9;0000-00-00;9;9;9;1;9;9;;;;9;9;1;9;10;;9;9;;9;;9;13;0;99;99;9;;0000-00-00;84;9;;99;9;9;9;9;9;9;9;9;9;9;1;9;99;;999;99;;999;3;;9;9;9;9;9;;
